,Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
2132,6.3,0.126831854,4,35,1,0,4613.994,0,0,0,1
2133,15.5,0.103603094,3,21,1,2,1431.47,0,1,0,0
2134,18.7,0.104840884,2,21,1,2,490.0288,0,1,0,0
2135,9.5,0.042056944,1,11,1,0,366.19,0,0,1,0
2136,13.65,0.040049609,1,13,0,1,611.2044,0,1,0,0
2137,19.5,0.03075661,1,18,0,1,2163.85,0,1,0,0
2138,8.71,0.0,1,33,2,0,575.2512,0,1,0,0
2139,20.25,0.03941584,4,35,0,2,498.0184,1,0,0,0
2140,19.6,0.024363939,1,13,0,1,661.8052,0,1,0,0
2141,12.15,0.131443921,4,35,1,0,5294.4416,0,0,0,1
2142,11.8,0.058725131,1,16,0,1,1208.427,0,1,0,0
2143,6.715,0.122274118,1,13,0,1,838.908,0,1,0,0
2144,19.1,0.067239404,1,33,2,0,660.4736,0,1,0,0
2145,20.7,0.021464454,3,21,1,2,3928.22,0,1,0,0
2146,10.195,0.112681821,2,11,1,0,452.744,0,0,1,0
2147,20.2,0.039469737,3,13,0,1,782.315,0,1,0,0
2148,10.8,0.061101383,3,23,0,2,2580.6408,0,1,0,0
2149,19.75,0.014359584,2,11,1,0,1537.998,0,0,1,0
2150,19.35,0.016637301,2,21,1,2,1687.1372,0,1,0,0
2151,7.405,0.159843921,4,11,1,0,3115.944,0,0,1,0
2152,15.25,0.061308889,2,18,0,1,2348.9424,0,1,0,0
2153,7.935,0.055566935,4,35,0,2,262.991,1,0,0,0
2154,8.895,0.026397141,4,18,0,1,3542.7218,0,1,0,0
2155,18.75,0.034307348,4,23,0,2,4701.8796,0,1,0,0
2156,20.1,0.074627201,2,23,0,2,1768.3648,0,1,0,0
2157,12.35,0.041973712,1,13,0,1,519.324,0,1,0,0
2158,16.85,0.080015028,2,11,1,0,1677.816,0,0,1,0
2159,18.25,0.10084386,3,22,0,0,164.4526,1,0,0,0
2160,17.0,0.055519561,4,21,1,2,1108.557,0,1,0,0
2161,15.15,0.012203915,2,35,1,0,4350.3372,0,0,0,1
2162,14.3,0.130946374,1,11,1,0,1312.9576,0,0,1,0
2163,17.6,0.041381156,1,23,0,2,659.142,0,1,0,0
2164,6.635,0.04586701,1,35,1,0,910.8144,0,0,0,1
2165,20.25,0.036474041,4,11,1,0,2409.5302,0,0,1,0
2166,18.0,0.039231652,3,13,0,1,2648.5524,0,1,0,0
2167,16.35,0.013393537,2,18,0,1,1065.28,0,1,0,0
2168,14.0,0.031444357,1,13,0,1,798.96,0,1,0,0
2169,5.78,0.014555066,3,23,0,2,3062.0142,0,1,0,0
2170,21.0,0.082526478,4,22,0,0,774.9912,1,0,0,0
2171,13.65,0.080765853,4,21,1,2,4958.8784,0,1,0,0
2172,12.3,0.17797002,3,22,0,0,697.7584,1,0,0,0
2173,12.35,0.03382933,4,18,0,1,2768.3964,0,1,0,0
2174,11.8,0.11397026,3,13,0,1,2591.2936,0,1,0,0
2175,19.7,0.038729457,2,16,0,1,755.0172,0,1,0,0
2176,10.1,0.032075379,1,33,2,0,354.2056,0,1,0,0
2177,12.5,0.196490902,2,35,0,2,479.376,1,0,0,0
2178,17.85,0.146305498,2,33,2,0,1607.2412,0,1,0,0
2179,20.7,0.026877471,1,33,2,0,1053.2956,0,1,0,0
2180,8.89,0.005474515,2,23,0,2,1922.8304,0,1,0,0
2181,14.5,0.064048405,3,16,0,1,1677.1502,0,1,0,0
2182,9.0,0.032203667,2,13,0,1,1113.2176,0,1,0,0
2183,13.35,0.017857847,1,11,1,0,1518.024,0,0,1,0
2184,6.675,0.041921462,1,23,0,2,2406.2012,0,1,0,0
2185,10.3,0.024875871,3,33,2,0,2069.3064,0,1,0,0
2186,8.63,0.028139761,3,35,1,0,3621.2862,0,0,0,1
2187,17.1,0.073997843,4,33,2,0,4969.5312,0,1,0,0
2188,14.15,0.020798905,2,11,1,0,1245.046,0,0,1,0
2189,10.8,0.052363244,4,13,0,1,5243.8408,0,1,0,0
2190,8.5,0.098283459,1,11,1,0,934.7832,0,0,1,0
2191,6.215,0.012138795,1,33,2,0,521.9872,0,1,0,0
2192,17.5,0.0,4,16,0,1,4578.0408,0,1,0,0
2193,20.7,0.042923652,3,18,0,1,1062.6168,0,1,0,0
2194,8.975,0.009058845,2,23,0,2,2579.975,0,1,0,0
2195,20.5,0.032136417,1,22,0,0,165.1184,1,0,0,0
2196,13.65,0.065898197,1,11,1,0,459.402,0,0,1,0
2197,13.1,0.075731322,3,18,0,1,1504.0422,0,1,0,0
2198,4.615,0.101812521,4,16,0,1,5126.66,0,1,0,0
2199,12.3,0.106327251,3,23,0,2,2616.594,0,1,0,0
2200,20.0,0.080933328,1,35,1,0,842.237,0,0,0,1
2201,19.2,0.100055601,2,16,0,1,1223.0746,0,1,0,0
2202,20.1,0.054540159,3,21,1,2,755.683,0,1,0,0
2203,11.5,0.037723476,2,11,1,0,1953.4572,0,0,1,0
2204,9.3,0.14897741,3,22,0,0,288.9572,1,0,0,0
2205,15.2,0.104201019,3,11,1,0,2976.7918,0,0,1,0
2206,12.65,0.076198809,4,18,0,1,2675.1844,0,1,0,0
2207,11.1,0.010639596,1,16,0,1,755.0172,0,1,0,0
2208,19.75,0.025039776,2,35,0,2,410.1328,1,0,0,0
2209,21.0,0.086326707,4,35,0,2,387.4956,1,0,0,0
2210,19.2,0.041220035,2,16,0,1,3635.268,0,1,0,0
2211,19.75,0.01247354,4,18,0,1,1323.6104,0,1,0,0
2212,6.135,0.079132212,2,18,0,1,2942.836,0,1,0,0
2213,12.5,0.020693809,4,16,0,1,4379.6324,0,1,0,0
2214,7.235,0.10016525,4,18,0,1,2936.178,0,1,0,0
2215,15.85,0.057302606,1,16,0,1,600.5516,0,1,0,0
2216,9.895,0.048761046,4,18,0,1,8851.1452,0,1,0,0
2217,20.75,0.0,3,16,0,1,2428.8384,0,1,0,0
2218,10.8,0.052149675,4,21,1,2,3813.7024,0,1,0,0
2219,8.76,0.050130529,2,21,1,2,2556.672,0,1,0,0
2220,16.1,0.024987903,2,21,1,2,1255.033,0,1,0,0
2221,7.1,0.109990885,3,16,0,1,2769.728,0,1,0,0
2222,19.35,0.049736267,1,18,0,1,1571.288,0,1,0,0
2223,16.7,0.117026714,4,22,0,0,188.4214,1,0,0,0
2224,9.5,0.035121963,3,33,2,0,1022.6688,0,1,0,0
2225,8.43,0.017311312,4,33,2,0,3744.4592,0,1,0,0
2226,14.15,0.008811818,4,18,0,1,2749.754,0,1,0,0
2227,5.44,0.025583714,4,11,1,0,480.7076,0,0,1,0
2228,7.35,0.014353174,4,33,2,0,969.4048,0,1,0,0
2229,8.6,0.054220618,2,35,1,0,4933.578,0,0,0,1
2230,20.1,0.054410179,3,33,2,0,2720.4588,0,1,0,0
2231,12.0,0.033974436,3,23,0,2,4527.44,0,1,0,0
2232,21.25,0.009996872,3,16,0,1,3123.9336,0,1,0,0
2233,8.3,0.030212499,2,18,0,1,2857.6136,0,1,0,0
2234,10.1,0.027217468,1,13,0,1,1454.773,0,1,0,0
2235,14.15,0.038123176,2,13,0,1,1992.0736,0,1,0,0
2236,9.0,0.079506434,1,18,0,1,1728.4168,0,1,0,0
2237,12.15,0.021811987,3,11,1,0,2311.6576,0,0,1,0
2238,10.8,0.082150145,4,35,1,0,7478.2656,0,0,0,1
2239,12.1,0.036012919,3,35,0,2,593.8936,1,0,0,0
2240,20.0,0.028167478,1,21,1,2,452.744,0,1,0,0
2241,6.71,0.029560451,1,23,0,2,856.8846,0,1,0,0
2242,13.65,0.039631495,1,35,1,0,984.7182,0,0,0,1
2243,7.365,0.04280099,4,13,0,1,2037.348,0,1,0,0
2244,7.935,0.017141985,1,33,2,0,149.805,0,1,0,0
2245,12.6,0.056394771,1,13,0,1,473.3838,0,1,0,0
2246,17.6,0.056379439,1,21,1,2,293.6178,0,1,0,0
2247,19.0,0.129534812,4,21,1,2,5105.3544,0,1,0,0
2248,7.5,0.036439878,3,13,0,1,3010.7476,0,1,0,0
2249,13.35,0.0,1,23,0,2,986.7156,0,1,0,0
2250,8.6,0.090191431,2,23,0,2,458.0704,0,1,0,0
2251,15.1,0.30374337,4,35,0,2,589.233,1,0,0,0
2252,10.5,0.022590318,2,22,0,0,283.6308,1,0,0,0
2253,9.0,0.082011521,4,23,0,2,1935.4806,0,1,0,0
2254,4.61,0.122843005,3,21,1,2,1569.9564,0,1,0,0
2255,10.895,0.05432142,3,22,0,0,437.4306,1,0,0,0
2256,17.6,0.049144165,2,21,1,2,1717.764,0,1,0,0
2257,11.65,0.040577878,4,21,1,2,1304.968,0,1,0,0
2258,19.1,0.067400032,1,21,1,2,784.3124,0,1,0,0
2259,17.2,0.012036432,3,18,0,1,1816.3024,0,1,0,0
2260,16.5,0.073977473,4,18,0,1,2070.638,0,1,0,0
2261,15.6,0.143396175,2,18,0,1,2184.4898,0,1,0,0
2262,9.0,0.03201648,2,16,0,1,1922.8304,0,1,0,0
2263,15.0,0.058346234,1,33,2,0,633.8416,0,1,0,0
2264,17.85,0.14571827,2,35,1,0,2269.0464,0,0,0,1
2265,12.6,0.055806016,1,35,1,0,1209.7586,0,0,0,1
2266,6.195,0.072097449,2,21,1,2,1205.098,0,1,0,0
2267,20.2,0.117543713,4,21,1,2,3338.987,0,1,0,0
2268,20.7,0.048718334,1,33,2,0,227.7036,0,1,0,0
2269,20.25,0.0591756,4,11,1,0,4680.574,0,0,1,0
2270,7.655,0.031918284,2,33,2,0,695.0952,0,1,0,0
2271,20.1,0.095587976,4,35,0,2,579.246,1,0,0,0
2272,5.92,0.019308607,1,13,0,1,1478.076,0,1,0,0
2273,18.75,0.023974769,2,13,0,1,694.4294,0,1,0,0
2274,9.395,0.100602552,1,18,0,1,703.0848,0,1,0,0
2275,13.35,0.091189915,3,16,0,1,4514.124,0,1,0,0
2276,5.19,0.077480627,2,35,0,2,206.398,1,0,0,0
2277,19.2,0.129731747,4,22,0,0,589.233,1,0,0,0
2278,19.0,0.103363904,4,33,2,0,3169.208,0,1,0,0
2279,14.15,0.020714523,2,23,0,2,2490.092,0,1,0,0
2280,20.85,0.062212713,1,16,0,1,1151.1682,0,1,0,0
2281,8.63,0.031271134,4,13,0,1,3900.9222,0,1,0,0
2282,16.7,0.026729068,4,11,1,0,6439.6176,0,0,1,0
2283,7.895,0.094567181,2,23,0,2,1845.5976,0,1,0,0
2284,7.72,0.05193741,1,33,2,0,934.7832,0,1,0,0
2285,5.615,0.126480422,2,13,0,1,3202.498,0,1,0,0
2286,7.05,0.055644887,4,21,1,2,2684.5056,0,1,0,0
2287,14.35,0.028519419,2,22,0,0,221.0456,1,0,0,0
2288,8.52,0.027101431,3,21,1,2,2439.4912,0,1,0,0
2289,7.645,0.067083367,1,13,0,1,596.5568,0,1,0,0
2290,12.1,0.020652362,3,11,1,0,2227.101,0,0,1,0
2291,14.8,0.081042136,4,23,0,2,5159.2842,0,1,0,0
2292,20.75,0.021336565,3,11,1,0,1366.2216,0,0,1,0
2293,10.8,0.029001987,4,18,0,1,8604.7992,0,1,0,0
2294,18.35,0.069745165,4,22,0,0,378.1744,1,0,0,0
2295,13.5,0.068148886,1,11,1,0,711.0744,0,0,1,0
2296,20.5,0.144094079,1,13,0,1,1061.951,0,1,0,0
2297,12.35,0.186616421,1,11,1,0,1004.0264,0,0,1,0
2298,8.895,0.105323859,1,18,0,1,609.207,0,1,0,0
2299,16.7,0.022110425,2,18,0,1,3558.0352,0,1,0,0
2300,16.2,0.019374768,3,16,0,1,2025.3636,0,1,0,0
2301,7.26,0.014482278,2,11,1,0,1864.24,0,0,1,0
2302,6.65,0.087805788,2,21,1,2,1907.517,0,1,0,0
2303,13.35,0.048027043,4,23,0,2,5660.6316,0,1,0,0
2304,17.35,0.055908268,2,16,0,1,607.2096,0,1,0,0
2305,20.7,0.048522793,1,35,1,0,1024.6662,0,0,0,1
2306,5.46,0.032359413,4,13,0,1,3169.208,0,1,0,0
2307,18.25,0.088807455,4,16,0,1,2740.4328,0,1,0,0
2308,8.185,0.046556408,1,21,1,2,640.4996,0,1,0,0
2309,7.5,0.050750977,2,23,0,2,1960.1152,0,1,0,0
2310,12.65,0.035404052,4,16,0,1,2067.309,0,1,0,0
2311,14.3,0.130390458,1,16,0,1,231.6984,0,1,0,0
2312,17.85,0.074422769,2,22,0,0,253.004,1,0,0,0
2313,6.425,0.105742544,2,22,0,0,131.1626,1,0,0,0
2314,6.825,0.046729336,3,18,0,1,2153.1972,0,1,0,0
2315,16.5,0.073470234,4,35,1,0,5383.6588,0,0,0,1
2316,20.25,0.058886477,4,33,2,0,1724.422,0,1,0,0
2317,19.2,0.18293775,4,21,1,2,3615.294,0,1,0,0
2318,17.7,0.020993364,3,22,0,0,168.4474,1,0,0,0
2319,9.695,0.029223424,3,18,0,1,2999.429,0,1,0,0
2320,21.35,0.068489201,4,35,1,0,4165.2448,0,0,0,1
2321,7.75,0.043326511,2,18,0,1,1134.5232,0,1,0,0
2322,18.85,0.136532569,3,35,1,0,2888.2404,0,0,0,1
2323,19.75,0.018051091,3,21,1,2,2696.49,0,1,0,0
2324,5.325,0.23212188,1,22,0,0,53.9298,1,0,0,0
2325,8.63,0.057620562,2,35,0,2,113.8518,1,0,0,0
2326,18.7,0.045865089,3,35,1,0,2287.023,0,0,0,1
2327,20.25,0.021002171,3,35,0,2,555.2772,1,0,0,0
2328,6.71,0.029727657,1,13,0,1,1120.5414,0,1,0,0
2329,14.35,0.080527065,1,33,2,0,719.064,0,1,0,0
2330,15.2,0.0,1,21,1,2,437.4306,0,1,0,0
2331,5.82,0.0,4,21,1,2,2050.664,0,1,0,0
2332,5.59,0.056833394,1,11,1,0,1214.4192,0,0,1,0
2333,18.5,0.062256921,3,23,0,2,2059.9852,0,1,0,0
2334,6.67,0.089512542,2,35,1,0,3672.5528,0,0,0,1
2335,14.0,0.060427062,3,23,0,2,3089.312,0,1,0,0
2336,7.605,0.216323008,3,22,0,0,815.605,1,0,0,0
2337,20.1,0.135612397,1,35,0,2,61.2536,1,0,0,0
2338,9.6,0.085125951,2,18,0,1,1278.336,0,1,0,0
2339,17.7,0.122565413,2,13,0,1,1528.011,0,1,0,0
2340,15.7,0.0,1,22,0,0,129.831,1,0,0,0
2341,13.65,0.077670981,1,13,0,1,1301.639,0,1,0,0
2342,14.6,0.043201813,2,13,0,1,1844.9318,0,1,0,0
2343,15.6,0.088215871,4,13,0,1,5068.7354,0,1,0,0
2344,20.25,0.036295834,4,33,2,0,1095.241,0,1,0,0
2345,8.02,0.186528819,3,22,0,0,307.5996,1,0,0,0
2346,18.35,0.099026525,1,33,2,0,1295.6468,0,1,0,0
2347,16.6,0.0,2,23,0,2,2607.2728,0,1,0,0
2348,10.0,0.063162608,4,16,0,1,3455.502,0,1,0,0
2349,16.1,0.063429818,3,21,1,2,2345.6134,0,1,0,0
2350,13.0,0.139785104,4,22,0,0,197.7426,1,0,0,0
2351,16.1,0.04807227,2,13,0,1,1761.7068,0,1,0,0
2352,19.0,0.112097433,2,21,1,2,1905.5196,0,1,0,0
2353,17.6,0.010037996,3,16,0,1,3086.6488,0,1,0,0
2354,6.32,0.012789884,1,13,0,1,1060.6194,0,1,0,0
2355,9.3,0.033431669,3,16,0,1,4653.942,0,1,0,0
2356,11.1,0.03623131,3,13,0,1,3339.6528,0,1,0,0
2357,8.88,0.086360962,3,35,1,0,2439.4912,0,0,0,1
2358,6.15,0.046232445,2,33,2,0,1379.5376,0,1,0,0
2359,20.85,0.097618234,4,23,0,2,897.4984,0,1,0,0
2360,17.1,0.046808553,2,23,0,2,1404.838,0,1,0,0
2361,13.15,0.03810738,1,11,1,0,615.1992,0,0,1,0
2362,16.5,0.093846532,2,16,0,1,1069.2748,0,1,0,0
2363,11.65,0.040744057,4,13,0,1,4101.328,0,1,0,0
2364,13.15,0.022831052,3,21,1,2,4793.76,0,1,0,0
2365,19.35,0.076878416,2,21,1,2,1138.518,0,1,0,0
2366,19.35,0.021501067,2,18,0,1,2771.7254,0,1,0,0
2367,16.5,0.07964724,2,33,2,0,1948.1308,0,1,0,0
2368,21.35,0.068809463,4,16,0,1,5206.556,0,1,0,0
2369,16.0,0.115570552,1,16,0,1,173.7738,0,1,0,0
2370,20.5,0.143164371,1,33,2,0,73.238,0,1,0,0
2371,19.75,0.018008071,3,33,2,0,3415.554,0,1,0,0
2372,17.6,0.015775777,3,13,0,1,3803.0496,0,1,0,0
2373,4.615,0.102407778,4,13,0,1,3961.51,0,1,0,0
2374,5.88,0.003606726,3,11,1,0,1384.1982,0,0,1,0
2375,11.8,0.093801337,2,21,1,2,1251.704,0,1,0,0
2376,17.35,0.0,2,33,2,0,1821.6288,0,1,0,0
2377,12.35,0.033760862,4,23,0,2,5141.3076,0,1,0,0
2378,9.5,0.031131455,2,35,1,0,3205.1612,0,0,0,1
2379,9.0,0.082177842,4,18,0,1,1720.4272,0,1,0,0
2380,6.235,0.118858866,4,21,1,2,3418.883,0,1,0,0
2381,9.6,0.0,4,16,0,1,4374.306,0,1,0,0
2382,16.75,0.105448901,3,13,0,1,782.315,0,1,0,0
2383,17.1,0.046881328,2,21,1,2,1685.8056,0,1,0,0
2384,6.825,0.078057026,3,22,0,0,153.7998,1,0,0,0
2385,6.78,0.140955857,1,13,0,1,4101.328,0,1,0,0
2386,16.0,0.107186944,3,11,1,0,3453.5046,0,0,1,0
2387,15.0,0.153960209,2,16,0,1,1179.1318,0,1,0,0
2388,7.39,0.093160853,4,11,1,0,1004.0264,0,0,1,0
2389,17.6,0.05629192,1,23,0,2,419.454,0,1,0,0
2390,12.65,0.15604396,4,23,0,2,3845.6608,0,1,0,0
2391,17.85,0.044463491,2,23,0,2,2024.032,0,1,0,0
2392,11.15,0.00827301,3,33,2,0,1956.1204,0,1,0,0
2393,15.7,0.030697825,1,16,0,1,1168.479,0,1,0,0
2394,14.65,0.0,1,22,0,0,55.2614,1,0,0,0
2395,19.25,0.101281,1,35,1,0,2020.0372,0,0,0,1
2396,18.25,0.012300013,3,18,0,1,3073.9986,0,1,0,0
2397,20.7,0.0,2,13,0,1,1884.8798,0,1,0,0
2398,15.85,0.057313443,1,23,0,2,1364.89,0,1,0,0
2399,6.575,0.075625152,3,21,1,2,3193.1768,0,1,0,0
2400,17.75,0.030568919,3,18,0,1,2336.958,0,1,0,0
2401,11.8,0.198424841,3,35,0,2,370.1848,1,0,0,0
2402,14.0,0.029578726,3,35,1,0,3756.4436,0,0,0,1
2403,12.85,0.213125482,1,35,0,2,175.7712,1,0,0,0
2404,16.7,0.120137953,3,13,0,1,3078.6592,0,1,0,0
2405,10.85,0.028679894,2,23,0,2,2109.2544,0,1,0,0
2406,10.0,0.099804623,2,21,1,2,3243.7776,0,1,0,0
2407,13.65,0.044526443,1,22,0,0,71.9064,1,0,0,0
2408,19.0,0.162882227,1,22,0,0,189.0872,1,0,0,0
2409,9.6,0.022404493,2,13,0,1,2579.975,0,1,0,0
2410,12.0,0.075975642,2,13,0,1,1486.0656,0,1,0,0
2411,5.925,0.09644909,1,16,0,1,312.2602,0,1,0,0
2412,13.0,0.041816615,4,16,0,1,4845.0266,0,1,0,0
2413,8.18,0.082867689,1,13,0,1,171.7764,0,1,0,0
2414,12.8,0.076214289,2,18,0,1,1834.279,0,1,0,0
2415,19.2,0.124301968,1,18,0,1,2082.6224,0,1,0,0
2416,14.5,0.097201128,3,23,0,2,2705.1454,0,1,0,0
2417,5.19,0.042861968,4,13,0,1,3731.809,0,1,0,0
2418,13.3,0.0713931,1,33,2,0,1592.5936,0,1,0,0
2419,19.6,0.041256807,1,33,2,0,2125.2336,0,1,0,0
2420,17.75,0.034746076,4,16,0,1,998.7,0,1,0,0
2421,12.35,0.093441604,2,21,1,2,3673.8844,0,1,0,0
2422,14.35,0.017024598,2,33,2,0,2099.9332,0,1,0,0
2423,6.365,0.007363189,1,18,0,1,1225.072,0,1,0,0
2424,5.78,0.014484582,3,35,1,0,3062.0142,0,0,0,1
2425,20.25,0.011937183,3,35,1,0,4442.2176,0,0,0,1
2426,14.75,0.032862976,4,33,2,0,4278.4308,0,1,0,0
2427,12.15,0.015484763,4,21,1,2,631.1784,0,1,0,0
2428,6.59,0.026163192,2,33,2,0,602.549,0,1,0,0
2429,12.6,0.073920438,4,23,0,2,2797.6916,0,1,0,0
2430,18.2,0.086352403,3,35,0,2,445.4202,1,0,0,0
2431,9.395,0.03976832,1,35,1,0,2348.9424,0,0,0,1
2432,17.6,0.015950066,1,35,1,0,1975.4286,0,0,0,1
2433,8.18,0.082002559,1,35,1,0,1374.2112,0,0,0,1
2434,7.325,0.093307668,1,33,2,0,2006.7212,0,1,0,0
2435,15.85,0.143199389,3,35,0,2,352.874,1,0,0,0
2436,15.1,0.019965179,2,21,1,2,908.817,0,1,0,0
2437,10.5,0.116108797,3,35,1,0,6035.477,0,0,0,1
2438,8.51,0.078339081,3,33,2,0,1379.5376,0,1,0,0
2439,17.0,0.237651344,3,35,0,2,171.1106,1,0,0,0
2440,20.35,0.031102571,4,13,0,1,2045.3376,0,1,0,0
2441,17.85,0.018097419,2,11,1,0,1332.9316,0,0,1,0
2442,18.25,0.078041216,4,11,1,0,2848.9582,0,0,1,0
2443,17.6,0.08226356,3,33,2,0,1278.336,0,1,0,0
2444,10.895,0.026880159,2,23,0,2,1491.392,0,1,0,0
2445,11.85,0.222063351,2,22,0,0,195.7452,1,0,0,0
2446,20.5,0.142589751,1,35,1,0,585.904,0,0,0,1
2447,14.1,0.126292985,1,11,1,0,1133.8574,0,0,1,0
2448,15.15,0.012260981,2,16,0,1,1186.4556,0,1,0,0
2449,17.25,0.05869048,1,22,0,0,93.212,1,0,0,0
2450,17.6,0.018982338,4,11,1,0,2836.308,0,0,1,0
2451,14.6,0.059405152,3,23,0,2,3621.952,0,1,0,0
2452,10.1,0.027059264,1,16,0,1,1761.041,0,1,0,0
2453,10.5,0.071244438,2,16,0,1,1325.6078,0,1,0,0
2454,12.6,0.007455054,4,16,0,1,3942.8676,0,1,0,0
2455,18.7,0.046088273,3,23,0,2,3506.7686,0,1,0,0
2456,5.985,0.096185556,2,11,1,0,3560.6984,0,0,1,0
2457,12.1,0.11487406,4,23,0,2,5099.3622,0,1,0,0
2458,13.0,0.083643716,4,21,1,2,2570.6538,0,1,0,0
2459,19.2,0.022965292,3,18,0,1,2563.33,0,1,0,0
2460,5.78,0.014584584,3,18,0,1,2187.153,0,1,0,0
2461,7.17,0.059716729,2,16,0,1,2348.9424,0,1,0,0
2462,20.85,0.062224479,1,23,0,2,1682.4766,0,1,0,0
2463,18.75,0.034360687,4,21,1,2,4274.436,0,1,0,0
2464,7.5,0.050708743,2,33,2,0,3185.1872,0,1,0,0
2465,10.395,0.036957777,4,18,0,1,4580.704,0,1,0,0
2466,12.8,0.023530953,4,23,0,2,1800.3232,0,1,0,0
2467,11.65,0.058681957,3,33,2,0,517.3266,0,1,0,0
2468,20.2,0.064728148,4,13,0,1,5668.6212,0,1,0,0
2469,11.35,0.0,2,16,0,1,2125.2336,0,1,0,0
2470,8.71,0.120773451,4,22,0,0,555.2772,1,0,0,0
2471,8.31,0.115911972,3,18,0,1,1948.1308,0,1,0,0
2472,19.0,0.10985775,4,22,0,0,188.4214,1,0,0,0
2473,7.5,0.050853901,2,18,0,1,367.5216,0,1,0,0
2474,6.525,0.090295708,1,23,0,2,601.2174,0,1,0,0
2475,19.35,0.029084548,2,35,0,2,361.5294,1,0,0,0
2476,20.7,0.026769592,1,35,1,0,2332.2974,0,0,0,1
2477,6.985,0.137580452,3,21,1,2,4042.7376,0,1,0,0
2478,11.3,0.066816565,4,18,0,1,1356.2346,0,1,0,0
2479,6.115,0.01179078,4,22,0,0,948.765,1,0,0,0
2480,9.5,0.036921781,4,22,0,0,782.9808,1,0,0,0
2481,15.7,0.122742389,2,18,0,1,1192.4478,0,1,0,0
2482,16.0,0.089971292,3,23,0,2,1701.7848,0,1,0,0
2483,13.1,0.099186992,4,11,1,0,3153.2288,0,0,1,0
2484,11.65,0.0,1,35,1,0,1042.6428,0,0,0,1
2485,16.85,0.036596012,1,13,0,1,633.8416,0,1,0,0
2486,8.575,0.041821227,2,35,0,2,213.056,1,0,0,0
2487,14.85,0.016635488,3,22,0,0,312.926,1,0,0,0
2488,18.2,0.090084098,4,18,0,1,3142.576,0,1,0,0
2489,11.0,0.008960445,2,21,1,2,1696.4584,0,1,0,0
2490,21.1,0.162418495,1,13,0,1,639.168,0,1,0,0
2491,15.2,0.056237906,2,22,0,0,109.1912,1,0,0,0
2492,8.365,0.071498575,1,35,1,0,796.9626,0,0,0,1
2493,9.06,0.009791467,4,21,1,2,4687.232,0,1,0,0
2494,11.5,0.072820885,4,33,2,0,3036.048,0,1,0,0
2495,11.15,0.073354286,1,16,0,1,2372.9112,0,1,0,0
2496,13.5,0.068010049,1,18,0,1,770.3306,0,1,0,0
2497,15.1,0.087406863,4,23,0,2,663.1368,0,1,0,0
2498,8.3,0.030198228,2,21,1,2,2167.8448,0,1,0,0
2499,14.15,0.024442501,4,21,1,2,2749.754,0,1,0,0
2500,15.2,0.033436336,2,35,1,0,3057.3536,0,0,0,1
2501,8.365,0.039844429,4,23,0,2,1904.188,0,1,0,0
2502,11.85,0.055805027,1,21,1,2,512.666,0,1,0,0
2503,19.6,0.047888606,1,16,0,1,605.878,0,1,0,0
2504,19.0,0.065735977,4,21,1,2,2826.321,0,1,0,0
2505,18.25,0.076089711,4,21,1,2,3846.9924,0,1,0,0
2506,19.85,0.020908608,1,21,1,2,557.2746,0,1,0,0
2507,12.85,0.030678825,4,18,0,1,3542.056,0,1,0,0
2508,19.0,0.111381428,2,35,1,0,2964.1416,0,0,0,1
2509,19.6,0.039738393,3,11,1,0,2960.1468,0,0,1,0
2510,15.7,0.01903743,1,13,0,1,490.0288,0,1,0,0
2511,13.3,0.06356617,3,23,0,2,3611.2992,0,1,0,0
2512,10.395,0.112553853,1,11,1,0,1378.206,0,0,1,0
2513,10.5,0.013493914,3,16,0,1,3119.9388,0,1,0,0
2514,19.35,0.118102769,4,23,0,2,2013.3792,0,1,0,0
2515,14.1,0.06682033,4,33,2,0,4761.8016,0,1,0,0
2516,8.6,0.040205535,4,23,0,2,7590.12,0,1,0,0
2517,17.1,0.038816115,3,18,0,1,1326.2736,0,1,0,0
2518,11.8,0.076348933,1,35,1,0,713.0718,0,0,0,1
2519,20.5,0.032819637,1,21,1,2,982.055,0,1,0,0
2520,15.1,0.096249842,2,21,1,2,2119.9072,0,1,0,0
2521,6.69,0.0,3,13,0,1,4234.488,0,1,0,0
2522,7.535,0.0,2,35,1,0,2396.88,0,0,0,1
2523,7.905,0.010003987,4,33,2,0,5757.8384,0,1,0,0
2524,18.0,0.124452048,2,23,0,2,1303.6364,0,1,0,0
2525,7.84,0.154363209,1,13,0,1,599.22,0,1,0,0
2526,15.15,0.066551268,3,13,0,1,3954.852,0,1,0,0
2527,15.2,0.173703549,3,22,0,0,1050.6324,1,0,0,0
2528,19.85,0.054025644,4,23,0,2,6503.5344,0,1,0,0
2529,12.65,0.03523927,4,35,1,0,5972.226,0,0,0,1
2530,7.325,0.093385381,1,23,0,2,1641.8628,0,1,0,0
2531,5.88,0.024937792,3,18,0,1,2087.9488,0,1,0,0
2532,10.695,0.060654268,3,16,0,1,3339.6528,0,1,0,0
2533,12.3,0.06912336,2,35,1,0,2787.0388,0,0,0,1
2534,20.25,0.025953257,3,23,0,2,2535.3664,0,1,0,0
2535,8.05,0.07884393,4,13,0,1,8760.5964,0,1,0,0
